age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-balance,hours-per-week,native-country,income
"[17, 56[",Government,231473,Associate,Married-civ-spouse,Management,Husband,White,Male,0,30,United-States,<=50K
"[17, 56[",Government,207120,Associate,Married-civ-spouse,Management,Husband,White,Male,0,38,United-States,>50K
"[17, 56[",Government,231166,Associate,Married-civ-spouse,Management,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Government,334273,Associate,Married-civ-spouse,Management,Husband,White,Male,0,40,United-States,>50K
"[56, 91[",Government,301383,Associate,Married-civ-spouse,Management,Husband,White,Male,9386,45,United-States,>50K
"[56, 91[",Government,178660,Associate,Married-civ-spouse,Management,Husband,White,Male,0,40,United-States,<=50K
"[56, 91[",Government,233681,Associate,Married-civ-spouse,Management,Husband,White,Male,0,35,United-States,<=50K
"[56, 91[",Government,96076,Associate,Married-civ-spouse,Management,Husband,White,Male,0,40,United-States,>50K
"[56, 91[",Government,187749,Associate,Married-civ-spouse,Management,Husband,Asian-Pac-Islander,Male,0,20,Philippines,<=50K
"[56, 91[",Government,195453,Associate,Married-civ-spouse,Management,Husband,White,Male,0,60,United-States,>50K
"[17, 56[",Private,171095,Associate,Divorced,Management,Unmarried,White,Female,0,40,England,<=50K
"[17, 56[",Private,146195,Associate,Divorced,Management,Not-in-family,Black,Female,0,36,United-States,<=50K
"[17, 56[",Private,313321,Associate,Divorced,Management,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,175413,Associate,Divorced,Management,Unmarried,Black,Female,0,45,United-States,<=50K
"[17, 56[",Private,227689,Associate,Divorced,Management,Not-in-family,White,Female,0,64,United-States,<=50K
"[17, 56[",Private,90980,Associate,Divorced,Management,Not-in-family,White,Female,0,55,United-States,<=50K
"[17, 56[",Private,411797,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,177119,Associate,Divorced,Management,Not-in-family,White,Female,2174,45,United-States,<=50K
"[17, 56[",Private,117312,Associate,Divorced,Management,Not-in-family,White,Female,0,60,United-States,<=50K
"[17, 56[",Private,135056,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,169180,Associate,Divorced,Management,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,64830,Associate,Divorced,Management,Not-in-family,White,Female,0,45,United-States,<=50K
"[17, 56[",Private,267086,Associate,Divorced,Management,Unmarried,White,Female,0,52,United-States,<=50K
"[17, 56[",Private,54102,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,189461,Associate,Divorced,Management,Unmarried,White,Female,0,41,United-States,<=50K
"[17, 56[",Private,171780,Associate,Divorced,Management,Unmarried,Black,Female,0,30,United-States,<=50K
"[17, 56[",Private,163303,Associate,Divorced,Management,Own-child,White,Female,0,38,United-States,<=50K
"[17, 56[",Private,96330,Associate,Divorced,Management,Unmarried,Black,Female,0,40,United-States,<=50K
"[17, 56[",Private,56483,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,204057,Associate,Divorced,Management,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,230743,Associate,Divorced,Management,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,81865,Associate,Divorced,Management,Unmarried,Black,Female,0,40,United-States,<=50K
"[17, 56[",Private,110151,Associate,Divorced,Management,Unmarried,White,Female,0,45,United-States,<=50K
"[17, 56[",Private,318259,Associate,Divorced,Management,Other-relative,White,Female,0,36,United-States,<=50K
"[17, 56[",Private,103789,Associate,Divorced,Management,Unmarried,Black,Female,0,32,United-States,<=50K
"[17, 56[",Private,44780,Associate,Divorced,Management,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,39609,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,393945,Associate,Divorced,Management,Not-in-family,White,Female,0,36,United-States,<=50K
"[17, 56[",Private,343403,Associate,Divorced,Management,Not-in-family,White,Female,0,16,United-States,<=50K
"[17, 56[",Private,300829,Associate,Divorced,Management,Unmarried,White,Female,0,42,United-States,<=50K
"[17, 56[",Private,354923,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,179735,Associate,Divorced,Management,Unmarried,White,Female,0,50,United-States,<=50K
"[17, 56[",Private,170600,Associate,Divorced,Management,Unmarried,Black,Female,0,40,United-States,<=50K
"[17, 56[",Private,197919,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,214227,Associate,Divorced,Management,Not-in-family,White,Female,0,30,United-States,<=50K
"[17, 56[",Private,199448,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,233780,Associate,Divorced,Management,Not-in-family,Black,Female,2202,40,United-States,<=50K
"[17, 56[",Private,35961,Associate,Divorced,Management,Not-in-family,White,Female,0,25,Germany,<=50K
"[17, 56[",Private,198452,Associate,Divorced,Management,Not-in-family,White,Female,0,45,United-States,<=50K
"[17, 56[",Private,238721,Associate,Divorced,Management,Unmarried,Black,Female,0,40,United-States,<=50K
"[17, 56[",Private,131679,Associate,Divorced,Management,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,51150,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,111268,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,99339,Associate,Divorced,Management,Not-in-family,White,Female,-880,40,United-States,<=50K
"[17, 56[",Private,113688,Associate,Divorced,Management,Not-in-family,White,Female,0,50,United-States,<=50K
"[17, 56[",Private,236136,Associate,Divorced,Management,Unmarried,Black,Female,0,40,United-States,<=50K
"[17, 56[",Private,147921,Associate,Divorced,Management,Not-in-family,White,Female,0,46,United-States,<=50K
"[17, 56[",Private,133974,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,144483,Associate,Divorced,Management,Own-child,White,Female,594,35,United-States,<=50K
"[17, 56[",Private,136121,Associate,Divorced,Management,Unmarried,White,Female,0,38,United-States,<=50K
"[17, 56[",Private,271393,Associate,Divorced,Management,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,87950,Associate,Divorced,Management,Not-in-family,Amer-Indian-Eskimo,Female,0,40,United-States,<=50K
"[17, 56[",Private,174794,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,223934,Associate,Divorced,Management,Unmarried,White,Female,0,38,United-States,<=50K
"[17, 56[",Private,172579,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,136162,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,323069,Associate,Divorced,Management,Unmarried,White,Female,-880,45,United-States,<=50K
"[17, 56[",Private,286452,Associate,Divorced,Management,Unmarried,White,Female,3418,40,United-States,<=50K
"[17, 56[",Private,152742,Associate,Divorced,Management,Not-in-family,White,Female,3325,40,United-States,<=50K
"[17, 56[",Private,190767,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,145231,Associate,Divorced,Management,Own-child,White,Female,-1762,40,United-States,<=50K
"[17, 56[",Private,29020,Associate,Divorced,Management,Not-in-family,Black,Female,0,45,United-States,<=50K
"[17, 56[",Private,121768,Associate,Divorced,Management,Unmarried,White,Female,0,35,Poland,<=50K
"[17, 56[",Private,216129,Associate,Divorced,Management,Unmarried,Black,Female,0,35,Jamaica,<=50K
"[17, 56[",Private,98012,Associate,Divorced,Management,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,129387,Associate,Divorced,Management,Unmarried,White,Female,0,40,?,<=50K
"[17, 56[",Private,223934,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,240888,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,52536,Associate,Divorced,Management,Own-child,White,Female,-1594,25,United-States,<=50K
"[17, 56[",Private,171095,Associate,Divorced,Management,Unmarried,White,Female,0,38,United-States,<=50K
"[17, 56[",Private,328199,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,393965,Associate,Divorced,Management,Not-in-family,White,Female,0,25,United-States,<=50K
"[17, 56[",Private,134367,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,144322,Associate,Divorced,Management,Not-in-family,White,Female,0,50,United-States,<=50K
"[17, 56[",Private,190591,Associate,Divorced,Management,Not-in-family,Black,Female,0,40,Jamaica,<=50K
"[17, 56[",Private,145791,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,106698,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,305259,Associate,Divorced,Management,Not-in-family,White,Female,0,48,United-States,<=50K
"[17, 56[",Private,90646,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,80511,Associate,Divorced,Management,Not-in-family,White,Female,0,44,United-States,<=50K
"[17, 56[",Private,135525,Associate,Divorced,Management,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,418961,Associate,Divorced,Management,Unmarried,Black,Female,0,25,United-States,<=50K
"[17, 56[",Private,105936,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,255027,Associate,Divorced,Management,Unmarried,Black,Female,0,40,United-States,<=50K
"[17, 56[",Private,27044,Associate,Divorced,Management,Not-in-family,White,Female,0,43,United-States,<=50K
"[17, 56[",Private,192924,Associate,Divorced,Management,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,28008,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,100579,Associate,Divorced,Management,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,85074,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,106627,Associate,Divorced,Management,Unmarried,Black,Female,0,50,United-States,<=50K
"[17, 56[",Private,103580,Associate,Divorced,Management,Unmarried,White,Female,0,55,United-States,>50K
"[17, 56[",Private,39606,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,247600,Associate,Divorced,Management,Unmarried,Asian-Pac-Islander,Female,0,40,Taiwan,<=50K
"[17, 56[",Private,373213,Associate,Divorced,Management,Not-in-family,White,Female,0,40,United-States,>50K
"[17, 56[",Private,148475,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,134220,Associate,Divorced,Management,Own-child,Amer-Indian-Eskimo,Female,0,40,United-States,<=50K
"[17, 56[",Private,168906,Associate,Divorced,Management,Own-child,White,Female,0,35,United-States,<=50K
"[17, 56[",Private,266803,Associate,Divorced,Management,Not-in-family,White,Female,0,40,United-States,>50K
"[17, 56[",Private,102202,Associate,Divorced,Management,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,184682,Associate,Divorced,Management,Not-in-family,White,Female,0,30,United-States,<=50K
"[17, 56[",Private,157991,Associate,Divorced,Management,Unmarried,Black,Female,-625,40,United-States,<=50K
"[17, 56[",Private,141490,Associate,Divorced,Management,Unmarried,White,Female,0,50,United-States,<=50K
"[17, 56[",Private,103474,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,30269,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,200363,Associate,Divorced,Management,Not-in-family,White,Female,0,44,United-States,<=50K
"[17, 56[",Private,207301,Associate,Divorced,Management,Own-child,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,184277,Associate,Divorced,Management,Unmarried,White,Female,0,55,United-States,>50K
"[17, 56[",Private,98515,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,178587,Associate,Divorced,Management,Not-in-family,White,Female,0,38,United-States,<=50K
"[17, 56[",Private,173382,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,182656,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,140571,Associate,Divorced,Management,Unmarried,Black,Female,0,40,United-States,<=50K
"[17, 56[",Private,317040,Associate,Divorced,Management,Unmarried,Black,Female,0,54,United-States,<=50K
"[17, 56[",Private,345504,Associate,Divorced,Management,Not-in-family,White,Female,0,35,United-States,<=50K
"[17, 56[",Private,138514,Associate,Divorced,Management,Unmarried,Black,Female,0,48,United-States,<=50K
"[17, 56[",Private,49278,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,184078,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,46677,Associate,Divorced,Management,Unmarried,White,Female,0,42,United-States,<=50K
"[17, 56[",Private,418702,Associate,Divorced,Management,Unmarried,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,470368,Associate,Divorced,Management,Unmarried,White,Female,0,48,United-States,<=50K
"[17, 56[",Private,162256,Associate,Divorced,Management,Not-in-family,White,Female,6849,40,United-States,<=50K
"[17, 56[",Private,176175,Associate,Divorced,Management,Unmarried,White,Female,0,24,United-States,<=50K
"[17, 56[",Private,198216,Associate,Divorced,Management,Not-in-family,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,163127,Associate,Married-civ-spouse,Management,Wife,White,Female,0,35,United-States,<=50K
"[17, 56[",Private,101739,Associate,Married-civ-spouse,Management,Wife,White,Female,0,50,United-States,>50K
"[17, 56[",Private,280282,Associate,Married-civ-spouse,Management,Wife,White,Female,0,24,United-States,>50K
"[17, 56[",Private,164170,Associate,Married-civ-spouse,Management,Wife,Asian-Pac-Islander,Female,0,40,India,<=50K
"[17, 56[",Private,26973,Associate,Married-civ-spouse,Management,Wife,White,Female,0,40,United-States,>50K
"[17, 56[",Private,170846,Associate,Married-civ-spouse,Management,Wife,White,Female,0,40,Italy,>50K
"[17, 56[",Private,211699,Associate,Married-civ-spouse,Management,Wife,White,Female,-1485,40,United-States,>50K
"[17, 56[",Private,393673,Associate,Married-civ-spouse,Management,Wife,White,Female,0,50,United-States,>50K
"[17, 56[",Private,99254,Associate,Married-civ-spouse,Management,Wife,Black,Female,0,40,United-States,>50K
"[17, 56[",Private,432565,Associate,Married-civ-spouse,Management,Other-relative,White,Female,0,40,Canada,>50K
"[17, 56[",Private,172425,Associate,Married-civ-spouse,Management,Wife,White,Female,0,20,United-States,>50K
"[17, 56[",Private,216010,Associate,Married-civ-spouse,Management,Wife,White,Female,0,40,United-States,<=50K
"[17, 56[",Private,101320,Associate,Married-civ-spouse,Management,Wife,White,Female,-1902,40,United-States,>50K
"[17, 56[",Private,446559,Associate,Married-civ-spouse,Management,Wife,White,Female,0,50,United-States,<=50K
"[17, 56[",Private,95047,Associate,Married-civ-spouse,Management,Wife,White,Female,7688,44,United-States,>50K
"[17, 56[",Private,125417,Associate,Married-civ-spouse,Management,Wife,Black,Female,0,40,United-States,>50K
"[17, 56[",Private,51331,Associate,Married-civ-spouse,Management,Wife,White,Female,0,16,United-States,>50K
"[17, 56[",Private,194590,Associate,Married-civ-spouse,Management,Wife,Black,Female,0,25,United-States,<=50K
"[17, 56[",Private,146499,Associate,Married-civ-spouse,Management,Other-relative,White,Female,-1579,40,United-States,<=50K
"[17, 56[",Private,128002,Associate,Married-civ-spouse,Management,Wife,White,Female,0,45,United-States,<=50K
"[17, 56[",Private,216070,Associate,Married-civ-spouse,Management,Wife,Amer-Indian-Eskimo,Female,0,46,United-States,>50K
"[17, 56[",Private,169926,Associate,Married-civ-spouse,Management,Wife,White,Female,-1902,40,United-States,>50K
"[17, 56[",Private,134613,Associate,Married-civ-spouse,Management,Wife,Black,Female,0,43,United-States,<=50K
"[17, 56[",Private,200227,Associate,Married-civ-spouse,Management,Wife,Black,Female,0,40,United-States,<=50K
